time;NSC_res;NSC_G;NSC_PC;Liver_res;Liver_G;Liver_PC;Liver_res2;Pancreas_res;Pancreas_G;Pancreas_PC;Beta_res;Beta_res2;Beta_G;Beta_PC;Alpha_res;Alpha_G;Alpha_PC;Surrenal_res;Surrenal_G;Surrenal_PC;Glucose;Glycogene;AcidesGras;AcidesAmines;AcetylCoA;Pyruvate;ATP;AMPK;Cortisol;Insulin;Glucagon
205.0;1.0;0;0;0;1;0;1;1;0;1;1;1;0;1;0;0;0;0;1;0;83.0;10.800000000000018;3.8000000000000025;210.0;14.100000000000128;1.0;1993.600000000004;1;0.7009497357053606;8.1677269090224;2.720715330454929
206.0;1.0;0;0;0;1;0;1;1;0;1;1;1;0;1;0;0;0;0;1;0;77.0;11.800000000000018;4.600000000000002;210.0;14.600000000000128;1.0;1958.000000000004;1;0.5192763359925656;9.014073798483034;2.0155554900890924
207.0;1.0;0;0;0;1;0;1;1;0;1;1;1;0;1;0;0;0;0;1;1;71.0;12.800000000000018;5.400000000000002;210.0;15.100000000000128;1.0;1922.4000000000042;1;0.3846893712721344;9.641062995212767;1.4931602318530692
208.0;1.0;1;0;0;1;0;1;1;0;1;1;1;0;1;0;1;0;0;1;1;65.0;13.800000000000018;6.200000000000002;210.0;15.600000000000128;1.0;1886.8000000000043;1;0.2849848955409913;10.105548016320746;1.106160306154092
209.0;1.0;1;0;0;1;0;1;1;0;0;1;1;0;0;0;1;0;0;1;1;59.0;14.800000000000018;7.000000000000002;210.0;16.10000000000013;1.0;1851.2000000000044;1;0.21112200323584243;10.44964698319127;5.819463709793819
210.0;1.0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;1;1;53.0;15.800000000000018;7.800000000000002;210.0;16.60000000000013;1.0;1815.6000000000045;1;0.15640302678393667;7.741288884839838;9.311164750811287
211.0;0.0;1;0;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;1;1;47.0;16.80000000000002;8.600000000000001;210.0;14.200000000000129;1.0;1809.0000000000045;1;0.11586621201131103;5.734887857450208;11.897880503170349
212.0;0.0;1;0;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;1;1;73.0;14.60000000000002;7.3000000000000025;220.0;29.800000000000132;1.0;1749.0000000000045;1;0.08583580101935012;4.248509418365453;8.814166664242359
213.0;0.0;1;0;0;1;1;1;1;1;0;1;0;1;0;0;1;0;0;0;1;67.0;15.60000000000002;8.100000000000003;220.0;27.400000000000134;1.0;1742.4000000000046;1;0.06358872538194495;6.110646070589886;6.529695264996137
214.0;0.0;1;1;0;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;61.0;16.60000000000002;8.900000000000004;220.0;25.000000000000135;1.0;1735.8000000000047;1;0.0;7.490150831957003;4.837317227808277
215.0;0.0;1;1;0;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;55.0;17.60000000000002;9.700000000000005;220.0;22.600000000000136;1.0;1729.2000000000048;1;0.0;8.512113094694946;9.083572741577948
216.0;0.0;1;1;0;1;1;1;0;1;0;0;1;1;0;1;1;1;0;0;1;49.0;18.60000000000002;10.500000000000005;220.0;20.200000000000138;1.0;1722.600000000005;1;0.0;6.305928477053461;12.22927619584873
217.0;0.0;1;1;0;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;51.0;11.60000000000002;8.900000000000006;220.0;5.400000000000141;1.0;1966.600000000005;0;0.0;4.6715467141169205;14.559670631633944
218.0;0.0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;1;53.0;4.600000000000019;7.300000000000006;220.0;21.000000000000142;1.0;1906.600000000005;0;0.0;3.460766924583623;16.28606929103892
219.0;0.0;1;1;0;0;1;0;0;1;1;0;0;1;1;1;1;1;0;0;1;48.0;4.600000000000019;5.700000000000006;220.0;6.200000000000145;1.0;2150.600000000005;0;0.0;2.5637991952641803;17.56501687408662
220.0;0.0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;1;1;0;0;1;43.0;4.600000000000019;4.100000000000007;220.0;21.800000000000146;1.0;2090.600000000005;0;0.0;1.8993091580208303;18.5124845469052
